asin,price,sales_rank,brand,cat_lvl2,cat_leaf,popularity,rating_mean,last_train_time,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B00004RFK8,79.95,10001.0,Farberware,Kitchen & Dining,Stockpots,1.0,5.0,989020800.0,0.1455656950473997,0.6131833082307079,0.33932843093824755,0.6724550367679631,0.10578541685124479
B00004RFKB,39.95,11813.0,Henckels,Kitchen & Dining,Paring Knives,2.0,5.0,1041724800.0,0.2743864623017631,0.5791618676353327,0.66310800035439,0.6724550367679631,0.10729157437760255
B00004RFKO,79.95,48783.0,Zwilling J.A. Henckels,Kitchen & Dining,Knife Block Sets,1.0,5.0,1357603200.0,0.1455656950473997,0.26676707716842385,0.33932843093824755,0.6724550367679631,0.46340923185966154
B00004RFKS,99.95,45791.0,Zwilling J.A. Henckels,Kitchen & Dining,Chef's Knives,1.0,5.0,1355184000.0,0.11243022946752901,0.2801452999025428,0.33932843093824755,0.6724550367679631,0.4338176663418092
B00004RFLH,109.99,49906.0,Zwilling J.A. Henckels,Kitchen & Dining,Chef's Knives,1.0,5.0,997920000.0,0.10064676176131837,0.26162842207849735,0.33932843093824755,0.6724550367679631,0.10622840435899708
B00004RFLL,78.95,63792.0,Zwilling J.A. Henckels,Kitchen & Dining,Utility Knives,1.0,5.0,1299110400.0,0.15017276512802336,0.21281119872419596,0.33932843093824755,0.6724550367679631,0.22268982014707187
B00004RFLM,89.95,54040.0,Zwilling J.A. Henckels,Kitchen & Dining,Boning & Fillet Knives,1.0,5.0,1136246400.0,0.12895366350668913,0.24435190927615846,0.33932843093824755,0.6724550367679631,0.1153982457694693
B00004RFM0,49.99,8566.0,Unknown,Kitchen & Dining,Steak Sets,1.0,5.0,1193356800.0,0.22127226012226453,0.6449455125365464,0.33932843093824755,0.6724550367679631,0.12660582971560203
B00004RFM6,49.95,48773.0,Zwilling J.A. Henckels,Kitchen & Dining,Knife Sharpeners,2.0,4.5,1386288000.0,0.22685390271994332,0.2668556746699743,0.66310800035439,0.1886240808009214,0.791840170107203
B00004RFMA,17.99,1141.0,Unknown,Kitchen & Dining,Knife Sharpeners,4.0,5.0,1367107200.0,0.5461149995570125,0.9198192610968371,0.8615221050766368,0.6724550367679631,0.5723398600159475
B00004RFMG,63.16,11864.0,Zwilling J.A. Henckels,Kitchen & Dining,Shears,2.0,5.0,1358121600.0,0.18127048817223357,0.5779215026136263,0.66310800035439,0.6724550367679631,0.46943386196509257
B00004RFMO,32.95,5697.0,Henckels,Kitchen & Dining,Paring Knives,1.0,4.0,1091664000.0,0.32515283069017453,0.7230442101532737,0.33932843093824755,0.06374590236555329,0.11065827943651989
B00004RFMQ,35.99,8725.0,Henckels,Kitchen & Dining,Utility Knives,1.0,5.0,1233100800.0,0.30074421901302384,0.6410915212191016,0.33932843093824755,0.6724550367679631,0.14600868255515195
B00004RFMR,49.74,21416.0,Henckels,Kitchen & Dining,Carving Sets,1.0,5.0,1091664000.0,0.23092938779126426,0.43988659519801543,0.33932843093824755,0.6724550367679631,0.11065827943651989
B00004RFMT,54.95,3295.0,Henckels,Kitchen & Dining,Chef's Knives,3.0,5.0,1240272000.0,0.20745104988039342,0.8118189067068309,0.7946309914060423,0.6724550367679631,0.15128023389740408
B00004RFMX,49.95,15193.0,Henckels,Kitchen & Dining,Cleavers,1.0,5.0,992563200.0,0.22685390271994332,0.5197129440949766,0.33932843093824755,0.6724550367679631,0.10609550810667139
B00004RFNE,8.0,11858.0,Henckels,Kitchen & Dining,Utility Knives,0.0,5.0,970531200.0,0.8438469035173208,0.5780986976167273,0.05236112341631966,0.6724550367679631,0.05240542216709489
B00004RFNI,10.23,2122.0,Henckels,Kitchen & Dining,Bread Knives,1.0,5.0,1287792000.0,0.7618499158323735,0.8654203951448569,0.33932843093824755,0.6724550367679631,0.20129352352263666
B00004RFNQ,9.95,19555.0,Henckels,Kitchen & Dining,Utility Knives,1.0,4.0,1313193600.0,0.7864800212634003,0.4611499955701249,0.33932843093824755,0.06374590236555329,0.2503322406308142
B00004RFO0,19.95,22180.0,Henckels,Kitchen & Dining,Carving Sets,1.0,4.0,1195603200.0,0.5050500575883761,0.431469832550722,0.33932843093824755,0.06374590236555329,0.12749180473110658
B00004RFPL,11.5,3420.0,Nordic Ware,Kitchen & Dining,Specialty & Novelty Cake Pans,0.0,5.0,970531200.0,0.7290688402587047,0.8055284840967485,0.05236112341631966,0.6724550367679631,0.05240542216709489
B00004RFPM,29.99,5787.0,Nordic Ware,Kitchen & Dining,Griddles,6.0,4.833333333333333,1378771200.0,0.3494285461149995,0.72038628510676,0.9267298662177726,0.3258616107025782,0.6926995658722424
B00004RFPR,17.49,19466.0,Nordic Ware,Kitchen & Dining,Springform,4.0,5.0,1401062400.0,0.5576326747585718,0.46208026933640467,0.8615221050766368,0.6724550367679631,0.9718702932577301
B00004RFPU,10.95,73836.0,Nordic Ware,Kitchen & Dining,Refrigerator Magnets,3.0,5.0,1388534400.0,0.7474528218304244,0.19030743333038014,0.7946309914060423,0.6724550367679631,0.8272348719766103
B00004RFPV,11.49,17921.0,Nordic Ware,Kitchen & Dining,Tart Pans,1.0,5.0,982800000.0,0.7300434127757598,0.48152742092672984,0.33932843093824755,0.6724550367679631,0.10543102684504296
B00004RFPX,24.97,105446.0,Nordic Ware,Kitchen & Dining,Bundt Pans,2.0,4.5,1371081600.0,0.41556658102241517,0.13440240985204222,0.66310800035439,0.1886240808009214,0.6122973332152033
B00004RFPY,17.99,9803.0,Nordic Ware,Kitchen & Dining,Specialty & Novelty Cake Pans,1.0,5.0,1372204800.0,0.5461149995570125,0.6174359883051298,0.33932843093824755,0.6724550367679631,0.6211127846194737
B00004RFPZ,81.08,324461.0,Nordic Ware,Kitchen & Dining,Bundt Pans,3.0,5.0,1222819200.0,0.14007264995127133,0.03703375564809075,0.7946309914060423,0.6724550367679631,0.13670594489235405
B00004RFQ4,21.68,1663.0,Nordic Ware,Kitchen & Dining,Bundt Pans,13.0,5.0,1400112000.0,0.4671746256755559,0.8900505005758838,0.9839638522193674,0.6724550367679631,0.9598653317976433
B00004RFQG,256.87,25794.0,Bunn,Kitchen & Dining,Coffee Machines,1.0,5.0,1269907200.0,0.028528395499246906,0.4008150970142642,0.33932843093824755,0.6724550367679631,0.18100469566758218
B00004RFQL,151.7,2983.0,Popeil Inventions LLC,Kitchen & Dining,Rotisseries & Roasters,1.0,5.0,1164240000.0,0.06432178612563122,0.8246655444316471,0.33932843093824755,0.6724550367679631,0.12049260210862053
B00004RFS9,9.99,22927.0,Toaster Ovenware,Kitchen & Dining,Baking & Cookie Sheets,1.0,5.0,1394323200.0,0.7740763710463365,0.42500221493753876,0.33932843093824755,0.6724550367679631,0.9065739346150439
B00004RG94,7.16,3895.0,Amco,Kitchen & Dining,Cups,1.0,5.0,1129334400.0,0.8804376716576593,0.7847080712323913,0.33932843093824755,0.6724550367679631,0.11429077700008859
B00004RG95,4.99,11897.0,Amco,Kitchen & Dining,Spoons,1.0,5.0,1198022400.0,0.9526003366705059,0.5771241250996721,0.33932843093824755,0.6724550367679631,0.12837777974661116
B00004RG9C,9.69,24514.0,Amco,Kitchen & Dining,Mixing Bowls,3.0,5.0,1239062400.0,0.7980419952157349,0.4112253034464428,0.7946309914060423,0.6724550367679631,0.15030566138034906
B00004RG9D,12.43,38732.0,Amco,Kitchen & Dining,Mixing Bowls,2.0,5.0,1129334400.0,0.7005404447594578,0.3152299105165234,0.66310800035439,0.6724550367679631,0.11429077700008859
B00004RG9E,14.05,19872.0,Amco,Kitchen & Dining,Mixing Bowls,2.0,5.0,1366848000.0,0.645609993798175,0.45672012049260213,0.66310800035439,0.6724550367679631,0.569504739966333
B00004RGA0,10.99,13279.0,Amco,Kitchen & Dining,Colanders,1.0,4.0,1365292800.0,0.7420926729866217,0.5536457871888012,0.33932843093824755,0.06374590236555329,0.5480198458403474
B00004RGB7,39.16,2406.0,Farberware,Kitchen & Dining,Saucepans,3.0,5.0,1373587200.0,0.2811198724195978,0.852440861167715,0.7946309914060423,0.6724550367679631,0.6345796048551431
B00004RHNF,28.35,135308.0,Hoffritz,Kitchen & Dining,Mandolines & Slicers,2.0,4.0,1031961600.0,0.3741472490475769,0.1011783467706211,0.66310800035439,0.06374590236555329,0.10702578187295118
B00004RHPA,7.05,106276.0,Farberware,Kitchen & Dining,Knife Sharpeners,1.0,4.0,1048377600.0,0.8826969079471959,0.13333923983343665,0.33932843093824755,0.06374590236555329,0.10786745813768052
B00004RIXH,35.99,12252.0,Cathy&#39;s Concepts,Kitchen & Dining,Bakeware,1.0,5.0,1125273600.0,0.30074421901302384,0.5715424825019935,0.33932843093824755,0.6724550367679631,0.11331620448303358
B00004RIY7,4.5,124944.0,Norpro,Kitchen & Dining,Cutting Boards,1.0,5.0,1372032000.0,0.9665544431647027,0.1110126694427217,0.33932843093824755,0.6724550367679631,0.6201382121024187
B00004RIZ7,2.42,156.0,Progressive International,Kitchen & Dining,Tea Ball Strainers,5.0,4.6,1388620800.0,0.9921148223620094,0.9865331797643306,0.9007707982634889,0.23088508904048904,0.828342340745991
B00004RKFR,5.99,9907.0,Kitchen Supply,Kitchen & Dining,Parchment,1.0,5.0,1379030400.0,0.9236289536635067,0.6152210507663685,0.33932843093824755,0.6724550367679631,0.695534685921857
B00004RKG6,6.95,232739.0,Unknown,Kitchen & Dining,Baking Mats,2.0,5.0,1400112000.0,0.8930628156285992,0.05555063347213607,0.66310800035439,0.6724550367679631,0.9598653317976433
B00004S1AS,42.2,38714.0,Norpro,Kitchen & Dining,Cookie Presses,1.0,5.0,1231632000.0,0.25688845574554797,0.3154957030211748,0.33932843093824755,0.6724550367679631,0.14405953752104192
B00004S1AT,7.29,13232.0,"Harold Import Company, Inc.",Kitchen & Dining,Colanders,1.0,4.0,1378425600.0,0.8761849915832374,0.5545317622043058,0.33932843093824755,0.06374590236555329,0.6878267032869673
B00004S1B8,129.99,3975.0,Chef&#39;s Choice,Kitchen & Dining,Knife Sharpeners,7.0,5.0,1316908800.0,0.08359174271285552,0.7813856649242491,0.9450695490387171,0.6724550367679631,0.25950208204128644
B00004S1B9,79.94,38632.0,Chef&#39;s Choice,Kitchen & Dining,Knife Sharpeners,1.0,5.0,1386288000.0,0.14716045007530787,0.3162044830335784,0.33932843093824755,0.6724550367679631,0.791840170107203
B00004S1BT,6.29,2437.0,HIC Harold Import Co.,Kitchen & Dining,Baking & Pastry Utensils,3.0,4.333333333333333,1392940800.0,0.9140161247452822,0.8511118986444582,0.7946309914060423,0.14197749623460618,0.889917604323558
B00004S1BU,6.09,7244.0,HIC Harold Import Co.,Kitchen & Dining,Pie Pans,8.0,4.875,1393200000.0,0.9183131035704793,0.6783910693718438,0.9572517055019049,0.33649331088863293,0.8918667493576681
B00004S1BW,19.99,89302.0,Paderno World Cuisine,Kitchen & Dining,Tart Pans,2.0,4.5,1385683200.0,0.4932665898821653,0.16089306281562865,0.66310800035439,0.1886240808009214,0.7793036236378134
B00004S1BX,14.16,73647.0,SCI Scandicrafts,Kitchen & Dining,Tart Pans,1.0,5.0,1384128000.0,0.644458226278019,0.19101621334278374,0.33932843093824755,0.6724550367679631,0.7559581819792682
B00004S1CG,9.28,27735.0,HIC Harold Import Co.,Kitchen & Dining,Cookie Cutters,1.0,5.0,1241654400.0,0.8064587578630282,0.3853991317444848,0.33932843093824755,0.6724550367679631,0.15212191016213342
B00004S1CH,15.5,36470.0,Ateco,Kitchen & Dining,Cookie Cutters,15.0,4.8,1400371200.0,0.6016656330291485,0.32940551076459645,0.9892354035616195,0.31394524674404184,0.9627004518472579
B00004S1CJ,8.27,36416.0,Ateco,Kitchen & Dining,Rolling Pins,1.0,5.0,1364601600.0,0.8383538584211925,0.3297599007707983,0.33932843093824755,0.6724550367679631,0.5368122618942146
B00004S1CK,12.42,17789.0,HIC Harold Import Co.,Kitchen & Dining,Cookie Cutters,1.0,5.0,1068854400.0,0.7007619385133339,0.48338796845928944,0.33932843093824755,0.6724550367679631,0.10928501816248781
B00004S1CN,23.95,17276.0,CK Products,Kitchen & Dining,Sculpting & Modeling Tools,1.0,5.0,1328227200.0,0.4360326038805705,0.4881722335430141,0.33932843093824755,0.6724550367679631,0.30349074156108796
B00004S1CV,21.5,3303.0,Nissan,Kitchen & Dining,Commuter Mugs & Tumblers,2.0,4.5,1359763200.0,0.4681934969433862,0.8112873216975282,0.66310800035439,0.1886240808009214,0.4890139098077434
B00004S1CY,30.0,3958.0,Thermos,Kitchen & Dining,Thermal Carafes,10.0,4.9,1388620800.0,0.3442012935235227,0.7820501461858775,0.9718702932577301,0.3408345884646053,0.828342340745991
B00004S1D5,49.99,13997.0,Sassafras,Kitchen & Dining,Specialty Forms,4.0,4.5,1343692800.0,0.22127226012226453,0.5422167094887924,0.8615221050766368,0.1886240808009214,0.3600159475502791
B00004S1DB,47.95,1071.0,Nissan,Kitchen & Dining,Thermal Carafes,2.0,5.0,1365120000.0,0.23792859041375036,0.9238061486666076,0.66310800035439,0.6724550367679631,0.5443873482767786
B00004S1DU,14.99,2883.0,Prodyne,Kitchen & Dining,Mandolines & Slicers,4.0,5.0,1344384000.0,0.6161956232834234,0.8295384070169222,0.8615221050766368,0.6724550367679631,0.3641357313723753
B00004S1DW,59.95,11212.0,Sassafras,Kitchen & Dining,French Bread & Baguette Pans,1.0,5.0,1297036800.0,0.19243377336759104,0.5897935678213875,0.33932843093824755,0.6724550367679631,0.2182156463187738
B00004S4TH,35.99,114897.0,Unknown,Kitchen & Dining,Cookie Cutters,3.0,4.666666666666667,1303862400.0,0.30074421901302384,0.12208735713652874,0.7946309914060423,0.2566226632408966,0.2311065827943652
B00004S4TP,82.2,72419.0,Scanpan,Kitchen & Dining,Skillets,1.0,5.0,1197936000.0,0.1392752724373173,0.1939399308939488,0.33932843093824755,0.6724550367679631,0.1282891822450607
B00004S4TT,179.95,204440.0,Scanpan,Kitchen & Dining,Cookware Sets,1.0,5.0,1073520000.0,0.050854965889961856,0.06476477363338351,0.33932843093824755,0.6724550367679631,0.10986090192256578
B00004S4TZ,32.65,132685.0,Unknown,Kitchen & Dining,Meat,1.0,4.0,977443200.0,0.32710197572428457,0.10312749180473113,0.33932843093824755,0.06374590236555329,0.10489944183574024
B00004S4U7,12.99,3808.0,Polder,Kitchen & Dining,Timers,4.0,4.5,1364947200.0,0.678834056879596,0.7883405687959599,0.8615221050766368,0.1886240808009214,0.5415079294763888
B00004S4UB,3.62,16071.0,Polder,Kitchen & Dining,Scales,1.0,5.0,1258329600.0,0.9821919021883583,0.5066891113670595,0.33932843093824755,0.6724550367679631,0.16616461415788075
B00004S4VR,9.26,22000.0,BIA Cordon Bleu,Kitchen & Dining,Quiche Pans,1.0,5.0,1380240000.0,0.8066359528661292,0.4329759900770799,0.33932843093824755,0.6724550367679631,0.7084256223974484
B00004S4WN,23.49,43327.0,WMF,Kitchen & Dining,Salt & Pepper Shaker Sets,1.0,5.0,1346457600.0,0.4406396739611943,0.29219456011340483,0.33932843093824755,0.6724550367679631,0.3750332240630814
B00004S4WO,21.69,15590.0,WMF,Kitchen & Dining,Whisks,7.0,4.857142857142857,1337385600.0,0.4670417294232303,0.5127137414724905,0.9450695490387171,0.3326393195711881,0.335341543368477
B00004S4WQ,27.56,63786.0,WMF,Kitchen & Dining,Whisks,1.0,5.0,1094688000.0,0.3834056879595995,0.2128997962257464,0.33932843093824755,0.6724550367679631,0.1108354744396208
B00004S4X5,10.99,4248.0,BIA Cordon Bleu,Kitchen & Dining,Utensil Organizers,1.0,5.0,1207440000.0,0.7420926729866217,0.7706210684858688,0.33932843093824755,0.6724550367679631,0.1314343935501019
B00004S56U,33.99,11018.0,Zojirushi,Kitchen & Dining,Carafes & Pitchers,2.0,4.5,1397606400.0,0.3189067068308674,0.5934260653849561,0.66310800035439,0.1886240808009214,0.9428989102507309
B00004S576,51.57,4686.0,Zojirushi,Kitchen & Dining,Rice Cookers,2.0,5.0,1030147200.0,0.215734916275361,0.7560024807300434,0.66310800035439,0.6724550367679631,0.10671569061752459
B00004S7V7,6.61,6335.0,Microplane,Kitchen & Dining,Zesters & Reamers,1.0,4.0,1069891200.0,0.9040932045716311,0.7029325773013201,0.33932843093824755,0.06374590236555329,0.10959510941791442
B00004S7V8,11.9,42.0,Microplane,Kitchen & Dining,Graters,30.0,4.866666666666666,1400630400.0,0.7201204926021086,0.9963232036856561,0.9987153362275184,0.3348542571099495,0.9662000531585009
B00004S7V9,8.88,16904.0,Microplane,Kitchen & Dining,Graters,2.0,5.0,1383350400.0,0.8250199344378488,0.4930450961282892,0.66310800035439,0.6724550367679631,0.7453707805439886
B00004S7VI,5.6,11337.0,Progressive International,Kitchen & Dining,Colanders,4.0,5.0,1386028800.0,0.9362540976344467,0.5880216177903783,0.8615221050766368,0.6724550367679631,0.7852839549924692
B00004S7VJ,14.05,14060.0,Microplane,Kitchen & Dining,Graters,3.0,4.666666666666667,1190332800.0,0.645609993798175,0.5409763444670861,0.7946309914060423,0.2566226632408966,0.12616284220784973
B00004S7VK,14.35,9696.0,Microplane,Kitchen & Dining,Graters,2.0,4.5,1372291200.0,0.6414016124745282,0.6196952245946664,0.66310800035439,0.1886240808009214,0.6227075396473819
B00004S7YD,7.45,34801.0,Wilton,Kitchen & Dining,Sculpting & Modeling Tools,1.0,5.0,1335744000.0,0.8728625852750953,0.33994861344910077,0.33932843093824755,0.6724550367679631,0.32887392575529373
B00004S7YF,32.96,6716.0,Unknown,Kitchen & Dining,Sculpting & Modeling Tools,1.0,5.0,1354320000.0,0.32470984318242224,0.6921236821121645,0.33932843093824755,0.6724550367679631,0.4243377336759103
B00004S7YH,47.96,12724.0,Wilton,Kitchen & Dining,Icing Dispensers & Tips,4.0,4.25,1327708800.0,0.23761849915832378,0.5636573048640028,0.8615221050766368,0.13214317356250554,0.3008771152653495
B00004S7YP,14.64,35644.0,Wilton,Kitchen & Dining,Round,1.0,4.0,1368662400.0,0.6362186586338265,0.33480995835917426,0.33932843093824755,0.06374590236555329,0.5886418003012315
B00004S7YU,58.79,13573.0,Wilton,Kitchen & Dining,Sculpting & Modeling Tools,2.0,5.0,1324166400.0,0.1989013909807743,0.5489944183574023,0.66310800035439,0.6724550367679631,0.2828475236998317
B00004S82T,56.14,36156.0,Chef&#39;s Design,Kitchen & Dining,Griddles,1.0,4.0,1356307200.0,0.20341986355984765,0.3313546557987065,0.33932843093824755,0.06374590236555329,0.445246744041818
B00004S88Z,246.45,473.0,All American,Kitchen & Dining,Canning,11.0,4.909090909090909,1391731200.0,0.03136351554886152,0.9632320368565607,0.9774076371046336,0.34203065473553645,0.8749003278107558
B00004S8F0,87.79,83576.0,Waring,Kitchen & Dining,Ice Crushers,2.0,4.5,1366070400.0,0.1327190573225835,0.17143616550013285,0.66310800035439,0.1886240808009214,0.5585629485248516
B00004S8F7,74.99,90292.0,Waring,Kitchen & Dining,Ice Crushers,5.0,5.0,1344038400.0,0.1556658102241517,0.15929830778772036,0.9007707982634889,0.6724550367679631,0.36236378134136615
B00004S8FA,44.97,70764.0,Waring,Kitchen & Dining,Countertop Blenders,2.0,5.0,1057795200.0,0.24811730309205282,0.19801541596526973,0.66310800035439,0.6724550367679631,0.10870913440240985
B00004S8FI,49.95,21355.0,Waring,Kitchen & Dining,Citrus Juicers,2.0,5.0,1370131200.0,0.22685390271994332,0.4406839727119696,0.66310800035439,0.6724550367679631,0.6029945955524054
B00004S9BY,23.19,1924.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,8.0,4.5,1403395200.0,0.44329759900770793,0.8765836803402144,0.9572517055019049,0.1886240808009214,0.9891025073092938
B00004S9C1,25.21,16107.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,3.0,4.666666666666667,1363564800.0,0.4032515283069017,0.5058474351023301,0.7946309914060423,0.2566226632408966,0.5241871179232745
B00004S9C4,33.49,71341.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,3.0,4.666666666666667,1394236800.0,0.32196332063435806,0.19659785594046253,0.7946309914060423,0.2566226632408966,0.9051120758394613
B00004S9C5,21.0,25438.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,2.0,5.0,1383004800.0,0.4717816957561797,0.4038274120669797,0.66310800035439,0.6724550367679631,0.7409852042172411
B00004S9C7,72.99,38981.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,1.0,5.0,1217203200.0,0.1588110215291929,0.31345796048551433,0.33932843093824755,0.6724550367679631,0.13400372109506511
B00004S9CA,21.78,8671.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,1.0,5.0,1359849600.0,0.4660228581554,0.6427748737485603,0.33932843093824755,0.6724550367679631,0.49025427482944983
B00004S9CB,24.95,17399.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,4.0,4.75,1340755200.0,0.4188446885797821,0.4870204660228582,0.8615221050766368,0.2939222113936387,0.34752369983166476
B00004S9CD,24.89,17893.0,Cuisinart,Kitchen & Dining,Food Processor Parts & Accessories,4.0,4.75,1359849600.0,0.42331886240808014,0.482147603437583,0.8615221050766368,0.2939222113936387,0.49025427482944983
B00004S9CE,24.0,13054.0,Cuisinart,Kitchen & Dining,Graters,2.0,4.5,1359849600.0,0.43102684504296984,0.5569238947461681,0.66310800035439,0.1886240808009214,0.49025427482944983
B00004S9CX,20.95,10482.0,Cuisinart,Kitchen & Dining,Electric Blade Grinders,1.0,5.0,1148256000.0,0.475148400815097,0.6039691680694604,0.33932843093824755,0.6724550367679631,0.1176131833082307
B00004S9CZ,53.99,6327.0,Cuisinart,Kitchen & Dining,Electric Kettles,1.0,5.0,1217030400.0,0.2093115974129529,0.7036413573137237,0.33932843093824755,0.6724550367679631,0.13387082484273943
